acc_Ax_mean,acc_Ax_std,acc_Ax_min,acc_Ax_max,acc_Ax_range,acc_Ax_rms,acc_Ax_skew,acc_Ax_kurtosis,acc_Ax_iqr,acc_Ax_median,acc_Ay_mean,acc_Ay_std,acc_Ay_min,acc_Ay_max,acc_Ay_range,acc_Ay_rms,acc_Ay_skew,acc_Ay_kurtosis,acc_Ay_iqr,acc_Ay_median,acc_Az_mean,acc_Az_std,acc_Az_min,acc_Az_max,acc_Az_range,acc_Az_rms,acc_Az_skew,acc_Az_kurtosis,acc_Az_iqr,acc_Az_median,gyro_Gx_mean,gyro_Gx_std,gyro_Gx_min,gyro_Gx_max,gyro_Gx_range,gyro_Gx_rms,gyro_Gx_skew,gyro_Gx_kurtosis,gyro_Gx_iqr,gyro_Gx_median,gyro_Gy_mean,gyro_Gy_std,gyro_Gy_min,gyro_Gy_max,gyro_Gy_range,gyro_Gy_rms,gyro_Gy_skew,gyro_Gy_kurtosis,gyro_Gy_iqr,gyro_Gy_median,gyro_Gz_mean,gyro_Gz_std,gyro_Gz_min,gyro_Gz_max,gyro_Gz_range,gyro_Gz_rms,gyro_Gz_skew,gyro_Gz_kurtosis,gyro_Gz_iqr,gyro_Gz_median,acc_mag_mean,acc_mag_std,acc_mag_min,acc_mag_max,acc_mag_range,acc_mag_rms,acc_mag_skew,acc_mag_kurtosis,acc_mag_iqr,acc_mag_median,gyro_mag_mean,gyro_mag_std,gyro_mag_min,gyro_mag_max,gyro_mag_range,gyro_mag_rms,gyro_mag_skew,gyro_mag_kurtosis,gyro_mag_iqr,gyro_mag_median,steps,step_time_mean,step_time_std,cadence,step_regularity,arm_swing,arm_swing_mean,acc_dominant_freq,acc_spectral_energy,acc_spectral_centroid,gyro_dominant_freq,gyro_spectral_energy,gyro_spectral_centroid,user_id,label
8.878077583764867,0.6676594931538355,7.407116842894084,10.31892166218269,2.911804819288607,8.903147240282316,-0.05657243631013628,-1.3319044312429782,1.239384517543332,8.753533487645386,-2.6322662106688903,0.7229368614003446,-4.834137862589962,-0.6866252047265163,4.147512657863446,2.729736820537932,0.2165319031311674,0.13589380886802216,0.9559604353700824,-2.6565097136387923,-1.8066429505721058,2.3604722413159203,-6.105357306911054,2.8404588061320823,8.945816113043136,2.9725053326907402,0.04423008950064743,-1.290937820459635,4.248226828982202,-2.172167364447665,0.14935680321124514,0.5837685024265793,-1.9367044563937095,2.018084717053721,3.9547891734474305,0.6025720862194445,-0.30564715488178784,2.4096484482210254,0.49121036382819394,0.13583854767296838,0.004950127382063305,0.12428141436426225,-0.6799335954013044,0.38010855359133977,1.0600421489926442,0.12437995705691533,-1.9710518524645215,8.337656367221777,0.09977143051045467,0.016033939017325173,-0.01822228060780342,0.15351144619761065,-0.5257232376311528,0.5378422642132143,1.063565501844367,0.1545891833998467,-0.11891027787065095,1.5091683433140677,0.15233292028398052,-0.0016174372745142696,9.772180778622019,0.24034282671301524,8.955116669266086,10.766887354063952,1.8117706847978656,9.775135899025756,0.4537122565885811,1.9203466804057285,0.2732717567272225,9.777905472697153,0.46308293628096325,0.43360754439696564,0.027286749993159727,2.0685474640250923,2.0412607140319325,0.6343983830626976,1.62256052565668,2.3443872550152633,0.4801959816790625,0.2888295569009249,14,0.7235576923076923,0.1697734959904767,84.0,5.890166212339065,2.0412607140319325,0.46308293628096325,0.1,9781699.417099379,1.056185892597083,0.2,31586.971422969033,4.133942996484752,user_off,1
8.480717283372961,1.1810113153978832,4.952559667803246,10.31892166218269,5.366361994379444,8.562555305958536,-0.7209886674228089,-0.36601705340545276,1.743278133998631,8.698644347192664,-1.450423065933999,1.753656251678555,-6.52562121181261,3.7387623015247406,10.26438351333735,2.2757498367010074,0.7091273060413702,0.06374698370255416,2.0869154778229304,-2.0039587556933527,-2.8672113061085174,3.3558275301716054,-8.672211372653546,2.8404588061320823,11.512670178785628,4.413896134497749,0.02502218082965756,-1.6659198085722957,6.3731091689370745,-2.275426069066479,0.030784026361272275,0.8754039749449829,-2.99713423782478,2.6137744334104087,5.6109086712351885,0.8759450756916712,-0.2946412822060567,1.6089414885324196,0.7203363385674562,0.11872604958001716,0.004809762984895693,0.16630938598316541,-0.5880938284344797,0.47001054198706654,1.0581043704215463,0.16637892200055984,-0.508405077452393,1.4156519394429248,0.16848964443200562,0.010204932664907115,0.0006928516569981502,0.6484363690589995,-2.8728579126231577,2.970736151277661,5.843594063900818,0.6484367392135008,-0.12214034585398127,7.357301754531672,0.3011010040945361,-0.005251260165113701,9.889423704655018,0.4221001809819116,8.20069601661614,11.8639105191214,3.6632145025052605,9.898427641447784,0.08624968557224973,4.575603037121881,0.3212357864842321,9.879289128803745,0.7861420686095367,0.7729246884649967,0.030588431028576467,3.691949560325363,3.6613611292967865,1.1024662924898854,1.682060049305969,2.536611066047576,0.8046320771644747,0.49198365181703646,11,0.94375,0.3382514781933702,66.0,2.956371540398075,3.6613611292967865,0.7861420686095367,3.7,10023914.491689388,1.2864371902031448,0.1,93872.90898574369,3.1606455595259564,user_off,1
8.644112818628646,0.19640929985691538,7.987775613419567,9.528500388207359,1.5407247747877921,8.646343911402688,0.059698598348203916,1.9693134272556367,0.21442943167863682,8.62744764012502,-1.434458430571393,1.954124308901177,-3.2956816293304834,4.361701539769607,7.65738316910009,2.424102473839719,1.6855154444916778,1.4778548229011825,0.8420296849680571,-2.2846613886387668,-3.9369279729233937,0.6095258785370167,-6.24222852042891,-2.2100472241479947,4.032181296280915,3.98383278521991,-1.3466012875189108,2.0260166405750226,0.42345605243794804,-3.7965726585536967,-0.054112627891634416,0.3915387862530476,-1.6192420415736264,1.0091517727563524,2.6283938143299785,0.39526041749440105,-1.3722921772679153,3.3808418733416836,0.15825026775883688,0.06634556459443189,0.01706611752608582,0.11814904701302431,-0.5615678168389263,0.4362722275863389,0.9978400444252652,0.11937524734005792,-1.2202264853682028,7.439689944287213,0.08018489192547791,0.013244406845533865,0.031458476297846164,0.15963551945468024,-0.6091794473295418,0.6405058303188009,1.2496852776483427,0.1627056692391133,0.23253122371628482,4.5098101970572735,0.09339525386018749,0.00813075503337837,9.820938968125645,0.23583316745186728,9.241945434428116,10.927477667393543,1.6855322329654268,9.823770126510453,1.9499407749082658,4.541964622068055,0.15913982335572108,9.75522982002523,0.27890679829380816,0.34520338929882044,0.01764770281983523,1.7814024349652373,1.7637547321454021,0.4437954282300528,2.037983810993556,3.490672809686685,0.16151591623250794,0.11422161201446139,9,1.08203125,0.6279107027165068,54.0,1.5925806059574044,1.7637547321454021,0.27890679829380816,0.1,9879414.05552039,0.5275867193876943,0.1,14066.861586482359,3.3122885373711566,user_off,1
8.601049303806507,0.7373036287067591,5.643804717125537,9.761682138310643,4.117877421185106,8.632593223789392,-1.6380940454306268,3.2757992713648445,0.5440354470099198,8.769768142244848,-0.9042338811004642,2.509983881172111,-5.135964817035274,4.649055127072863,9.785019944108136,2.6678939250790727,0.7027600414023596,-0.8485496213614274,3.943333943202495,-2.0104222313021913,-3.570316762685876,1.8882753398933378,-7.478164557552465,0.4547841388039301,7.932948696356395,4.038904002964797,0.2045753135241376,-0.8852233988168892,2.780038772765744,-3.733158976962968,0.05923208960381503,0.6168754375209798,-1.6192420415736264,2.3521846327792515,3.9714266743528777,0.6197126316733707,0.259841006639602,1.5561976629242489,0.4844670125991464,0.07037879322119334,0.031161110417416205,0.20288196857870475,-0.5615678168389263,1.1026289411132324,1.6641967579521588,0.20526107272645963,1.5634008579320584,7.013212042404014,0.15415092515217219,0.016636189402097178,0.009093668230178936,0.29039929080120586,-1.0003528199324652,1.0267294552766586,2.027082275209124,0.2905416371188885,-0.24976970052681752,2.9172872163836034,0.22453128073492767,0.007228197385621695,9.891513342935214,0.3317123672521838,8.761105379543029,11.328579102948254,2.567473723405225,9.897073775013169,0.34822556442776414,2.0495563701000066,0.326415968889485,9.834918443879651,0.5205703167653708,0.4894863042362647,0.01764770281983523,2.738151205808657,2.7205035029888216,0.714556013712064,1.5367573072998724,2.6195766071484377,0.6050554100000456,0.3256833868407043,12,0.7840909090909091,0.34528442282360217,72.0,2.8961546995596033,2.7205035029888216,0.5205703167653708,0.1,10024658.255228592,0.8577240913942714,0.1,40017.088865215934,3.0284514559919558,user_off,1
2.1558060478119287,0.07600378794510927,1.9226192148757173,2.350694494016604,0.4280752791408866,2.157145403435868,-0.4513058512717061,-0.1251556499975317,0.09793347473975178,2.166418961967519,-8.651777831526518,0.03680290851451397,-8.812306940695475,-8.497476829973417,0.3148301107220579,8.651856107227445,0.49959366819350043,2.987331848147794,0.039797950279091054,-8.655843242702957,-0.2570647610866822,0.3154388860392852,-1.0908680511529334,0.27866839377792424,1.3695364449308576,0.4069201177359731,-0.8824528040520225,-0.05872070882172675,0.3136899413522026,-0.16867537712282832,0.095231977607147,0.04034358272142057,-0.03672854053315215,0.21541893788414923,0.2521474784173014,0.10342501740762845,-0.055005150961619564,1.081498178996477,0.041947860750106425,0.09520889870135277,0.002507675852826743,0.016470916697114358,-0.04675347904059974,0.049729720948836834,0.09648319998943658,0.01666071832263336,-0.1969890946886851,0.13075723708382903,0.02263652304755824,0.003234607071186552,-0.0045916885371583335,0.013117181746422605,-0.12904548729501006,0.025658354561628106,0.15470384185663816,0.013897627876402275,-2.9004162122338655,24.018287378170054,0.015725943690946525,-0.003418594050188218,8.925903854293859,0.04140963479232372,8.743165084865486,9.122771437812734,0.3796063529472473,8.925999908915056,-0.264825873964828,4.567374087945911,0.04176200735950353,8.927470900396282,0.0990682659835948,0.03678228508927967,0.022042394699075655,0.21613980378965977,0.19409740909058412,0.10567619325744723,0.5398996281343852,0.6823078971882715,0.043776667568566574,0.09641829088272165,0,0.0,0.0,0.0,0.0,0.19409740909058412,0.0990682659835948,0.1,8158475.980351821,0.271706954337486,1.6,1074.279878506668,4.089216435367626,user_off,1
2.077741538207,0.15811312055799834,1.7109281067111939,2.3619258800994416,0.6509977733882477,2.0837489432470937,-0.48216322863294087,-1.0544046006752779,0.2754647145561169,2.1467276466217022,-8.676918799726028,0.0531663414895449,-9.203409717728679,-8.485948165452893,0.7174615522757861,8.677081682046468,-2.905386554848827,29.62276905126864,0.05199462419360401,-8.673816761473926,-0.13194398642284458,0.2726927078641263,-1.1221146435287688,1.82888638975406,2.9510010332828287,0.30293650898401386,1.50940094396522,13.32349324830561,0.23416882117585752,-0.11860639401448195,0.10348207672246781,0.14181650436785742,-0.30880176245533175,1.136754732000107,1.4455564944554387,0.17555757207797457,5.087091282355334,33.43045824657016,0.047414671769403324,0.0906288917976639,0.0015323770186749842,0.03319295287123697,-0.15064393324264658,0.32732595657964725,0.4779698898222938,0.03322830569920052,2.0139797160157085,34.49559195890618,0.022017026531160507,0.002894506064832039,-0.0022887289227989807,0.02431823597000904,-0.21897678501188206,0.0700384417220988,0.28901522673398083,0.024425701234050544,-3.802951363621563,28.592107676854813,0.017118095283157324,-0.0011020240965872502,8.928781295824162,0.04890066672117488,8.761302948383598,9.438561309393833,0.6772583610102352,8.928915203084033,3.836109773268371,36.989788795483356,0.04230097858935444,8.922773626112656,0.11782485646376872,0.13652288999878429,0.027624413910288567,1.1420835565143994,1.1144591426041108,0.18033634213415736,6.076417384585703,39.148639560048,0.04688171193411954,0.09533623114920851,0,0.0,0.0,0.0,0.0,1.1144591426041108,0.11782485646376872,0.1,8163771.54128884,0.3117713877477201,1.1,2375.886912163983,3.519957091882263,user_off,1
1.2752194614632866,0.12078972778885683,0.8831992031107545,1.5318679327715132,0.6486687296607587,1.280927333315212,-0.10037049785563354,-0.495536899956714,0.21719177324815186,1.2757369017725668,-1.482862144505821,0.6043117943437623,-2.4690676741898674,-0.523016502225617,1.9460511719642504,1.6012722705372062,0.06778387409590655,-1.2527642961873178,1.0365113632212422,-1.4682421945517965,-9.1439180327346,0.17254143826377086,-9.427884006026767,-8.741014322913696,0.6868696831130716,9.145545775801853,0.18808809113933075,-1.1555912536477784,0.29981454817860964,-9.175814978952907,0.07013855386533385,0.023382137857970445,-0.08412420542707646,0.12788988904963833,0.2120140944767148,0.07393335586275976,-1.6602453396739358,6.985318163444855,0.02155510670025644,0.07176926988721977,0.0003381133333385781,0.018527873484926443,-0.0699770659079903,0.0850870542743249,0.1550641201823152,0.01853095832653081,0.6399237964125348,4.322758320710274,0.01937993334581435,0.0009209312503569652,-0.0010412025908301224,0.018831744337429387,-0.0635497011095307,0.06900636256708831,0.132556063676619,0.018860506292924777,-0.04229781868345239,1.650423194240326,0.019308354175450165,-0.0008159253584908332,9.372360433392299,0.06866703353932102,9.134157621617954,9.562160570309311,0.4280029486913577,9.372611976120238,-0.039190841398969195,0.03485649409221647,0.10101354123567496,9.371609595377416,0.07651223429190716,0.017638997333036085,0.019765850555042444,0.14641585351857644,0.12665000296353401,0.07851914558408382,0.2679396016996957,1.1260999899962707,0.020816142865694068,0.07534945959843445,1,0.0,0.0,0.0,0.0,0.12665000296353401,0.07651223429190716,0.1,8995174.18156067,0.2670817973707376,0.6000000000000001,615.3938122424194,3.5743866171952545,user_off,1
1.5077073940315207,1.1331588247140396,-0.12456337106664236,7.594224123288626,7.718787494355269,1.8860621697188624,3.268376528995549,10.629150597617677,0.11218047930700537,1.1582026571495414,-2.1111760588861244,2.7852028248371328,-11.45515291249817,0.1651000368681141,11.620252949366284,3.4949133218285535,-1.875977213105669,1.9602248779497646,0.8064993535729972,-1.0009776376951065,-7.737161508310216,3.626451805624099,-10.570782730100063,8.229015931173421,18.799798661273485,8.544871029113985,2.1718899023147467,3.7728156302450246,0.1874569152620431,-9.307631724997675,0.230686146354555,1.0973295458453862,-3.8320704020865297,5.5985587676224915,9.430629169709022,1.1213154017961031,2.0364113350707393,11.93668804130598,0.048378641313388815,0.08109281869858267,-0.04075656800197992,0.2730529946701288,-2.1835008788603973,0.6814610127668397,2.864961891627237,0.27607795227729687,-4.530299170612465,27.73974282863865,0.03331644439494825,7.819970523808141e-05,-0.06510994395530215,0.4752710495525228,-2.721333599928275,1.3079353332674921,4.029268933195767,0.47971019933353426,-2.4651011470305932,11.597979441304567,0.032590731125493135,-0.0023001508756422943,9.406896503997261,0.5447648138554031,6.779600814658224,11.92293825331628,5.143337438658056,9.42265729713921,0.19435139566785792,8.634914373272421,0.08707673903776403,9.43154698913075,0.49928655197711,1.1464737591407008,0.027554885000199928,5.748910544134638,5.7213556591344386,1.2504755660881186,3.127985232371075,8.927219646082213,0.10138590210384921,0.09017212217904158,5,1.8125,1.271878839060545,30.0,0.7862377948679767,5.7213556591344386,0.49928655197711,1.3,9076540.080095466,1.8766351492969338,0.1,92824.40541104354,2.754439219299234,user_off,1
6.247575454909425,1.9897196623404703,4.057181379246619,10.004854697881504,5.947673318634885,6.556766230352504,0.8227833861128125,-0.8915808000082261,2.7545093279327455,5.437275599584442,-5.3725406914770675,2.6053770879060396,-8.673431427980724,0.3449295822352995,9.018361010216022,5.9709449211797825,0.6396079517813982,-0.8121988186906179,4.143771203311671,-5.635402970329558,2.816989821818535,2.1563321264849398,-1.1543016123437764,7.70243427346514,8.856735885808916,3.5475625288274033,0.4493804841926452,-1.1061882954831237,4.46768281021649,2.311848572013208,0.05845981533608598,0.20870222481065473,-1.2540109528273717,0.6274663197667819,1.8814772725941538,0.21673525013261305,-1.830904614772877,8.421444442479775,0.1523888390386249,0.07557811536666031,0.014005629009570192,0.12415404062827327,-0.37280943783819004,0.5724301653453832,0.9452396031835733,0.12494152011353409,1.5708338514760687,5.242899076196055,0.0635590824733656,-0.002263386001429838,-0.07462291714381289,0.2562722565448152,-1.01332648012003,0.6769830940105162,1.690309574130546,0.26691580926881037,-1.2826111723537366,3.111274153664498,0.16527424915856204,-0.016236594522684614,9.53848676043501,0.4958193907058647,7.891382934615751,11.598140601675055,3.7067576670593043,9.551364643190727,0.4261410469072052,1.4313955334442738,0.7317568485462669,9.498614392651978,0.2670261326393445,0.2500512863866654,0.015111428182299238,1.2845622527236045,1.2694508245413052,0.36582591670896003,1.6681212416193039,2.4372745129715625,0.25162270717209645,0.17718257095595735,8,1.2946428571428572,0.9306081715080471,48.0,1.0745649523091476,1.2694508245413052,0.2670261326393445,0.1,9329218.376217496,1.1718656702963637,0.2,10503.177206418251,3.069201736219472,user_off,1
8.256372823495756,2.199562032432647,4.057181379246619,12.888749002316445,8.831567623069827,8.54434112937203,-1.0054068706213528,-0.6480834305818113,2.6915501977320435,9.332666283222654,-2.9688299390464956,3.1790288715889883,-8.673431427980724,1.5043047490554413,10.177736177036165,4.349732839310384,-0.5279971633908561,-1.021227591607965,4.7336878101190285,-2.3979059147866613,1.9028648180938474,1.2632086116981702,-2.6322564742036128,5.983160370003141,8.615416844206754,2.2839856638358635,-0.3391165313409512,0.6551825842380312,1.625241605862619,2.24885090290986,0.08487128231414989,0.49075972028174586,-4.0016503351660795,1.4870312053805272,5.488681540546606,0.4980444132932982,-3.832622469713208,24.361665610942094,0.2685552044748465,0.11863492583217781,0.005624400272243136,0.2568466539102853,-0.9674449664125251,1.6931913227446653,2.6606362891571904,0.2569082277844217,1.603776801555511,10.824809633955892,0.10053003856969833,-0.011532279455126011,-0.08932131416752978,0.319645822706569,-1.2808429529541512,0.8991429029206027,2.179985855874754,0.33189117062430856,-0.7550749765507522,3.669182874541505,0.18363575553121683,-0.048490571378933256,9.83956277985541,0.5705575539290821,7.832119400360304,13.805039524874557,5.972920124514253,9.856091092368285,1.0118761784021186,7.840080166235717,0.6868731606163969,9.931434672235852,0.4256099088856306,0.49300915783861154,0.015111428182299238,4.171272510609151,4.156161082426851,0.6513077799737784,3.5456550860798175,17.59076116480122,0.3695132795609053,0.28096103410507456,8,1.0401785714285714,0.3542291861585245,48.0,2.823023104960574,4.156161082426851,0.4256099088856306,0.2,9930728.489406342,1.3807413484908484,0.30000000000000004,30994.73755770392,3.22930735384794,user_off,1
